,Open,High,Low,Close,Volume
2022-06-24,42.85,42.9,41.95,42.17,648600
2022-06-27,42.45,42.73,42.06,42.11,862500
2022-06-28,42.17,43.3,42.06,42.9,1095800
2022-06-29,42.62,42.68,42.34,42.45,847500
2022-06-30,42.45,42.73,42.06,42.06,678400
2022-07-01,41.89,42.17,40.99,41.61,1383000
2022-07-04,42.11,42.28,41.55,41.66,746200
2022-07-05,42.11,42.11,41.38,41.61,1064500
2022-07-06,41.44,41.55,38.74,40.93,1548200
2022-07-07,40.88,42.45,40.32,42.45,1258400
2022-07-08,42.11,42.17,41.55,41.61,761000
2022-07-11,41.22,41.33,40.48,40.48,660800
2022-07-12,40.54,40.82,40.32,40.43,811500
2022-07-13,40.37,41.27,40.15,40.37,1379900
2022-07-14,40.37,40.93,40.26,40.71,329400
2022-07-15,40.54,41.33,40.54,40.65,597500
2022-07-18,40.77,40.99,40.48,40.48,391400
2022-07-19,40.48,40.54,39.98,40.09,812100
2022-07-20,40.26,40.77,40.26,40.77,544900
2022-07-21,40.77,40.99,40.54,40.77,1164600
2022-07-22,40.54,40.88,40.48,40.77,1009600
2022-07-25,40.71,41.16,40.48,40.99,962700
2022-07-26,41.16,41.83,41.16,41.55,1119800
2022-07-27,41.61,42.17,41.44,42.17,1259900
2022-07-28,42.4,42.51,42.06,42.34,1164800
2022-07-29,42.4,42.45,42.0,42.0,1176000
2022-08-01,42.0,43.3,41.83,43.3,1577300
2022-08-02,43.3,44.53,42.73,44.36,1777800
2022-08-03,44.03,44.7,43.86,44.7,1005700
2022-08-04,44.7,46.39,44.65,46.39,2261100
2022-08-05,46.11,46.33,45.6,46.11,1395800
2022-08-08,46.11,46.39,46.05,46.11,915000
2022-08-09,46.11,46.11,44.93,45.43,1217900
2022-08-10,45.04,45.54,45.04,45.26,507500
2022-08-11,45.71,46.11,45.32,45.83,1171500
2022-08-12,45.83,46.05,45.49,45.88,1251800
2022-08-15,46.11,46.28,45.94,45.99,1259500
2022-08-16,46.11,46.11,45.6,45.83,687100
2022-08-17,45.66,45.94,45.66,45.83,764000
2022-08-18,45.71,46.11,45.66,45.83,1568600
2022-08-19,45.32,46.11,45.32,45.49,1148000
2022-08-22,45.04,45.83,44.98,44.98,525800
2022-08-23,44.98,45.71,44.93,45.09,648000
2022-08-24,45.66,46.61,45.15,46.11,1083700
2022-08-25,46.22,46.22,45.71,46.11,538800
2022-08-26,46.11,47.06,46.11,46.39,1559500
2022-08-29,45.77,46.39,45.49,46.39,951500
2022-08-30,46.39,48.36,46.39,48.36,2502800
2022-08-31,48.36,48.64,47.23,47.23,1055900
2022-09-05,47.23,47.4,46.39,46.44,1547800
2022-09-06,46.44,47.23,46.16,46.5,1027300
2022-09-07,46.11,46.39,44.87,44.98,2293300
2022-09-08,45.49,45.49,43.86,43.86,1074300
2022-09-09,44.14,44.59,43.97,44.31,1029200
2022-09-12,44.76,44.81,44.31,44.48,700800
2022-09-13,44.65,44.65,44.2,44.2,1187900
2022-09-14,43.41,44.7,43.3,44.03,1085800
2022-09-15,44.14,44.59,43.91,44.53,611900
2022-09-16,44.59,44.98,44.14,44.98,1519200
2022-09-19,44.42,45.09,43.86,44.31,938500
2022-09-20,44.31,44.98,44.2,44.53,521200
2022-09-21,44.59,44.76,43.8,44.36,499200
2022-09-22,43.69,44.2,43.58,43.86,1183000
2022-09-23,43.41,43.69,42.62,42.68,1034100
2022-09-26,42.23,43.3,41.66,42.17,1255900
2022-09-27,42.73,42.73,41.72,41.78,653400
2022-09-28,41.61,42.17,41.5,42.17,587700
2022-09-29,42.73,42.73,41.61,41.61,587800
2022-09-30,41.16,41.78,40.71,41.16,1262400
2022-10-03,41.33,41.5,39.53,39.7,894900
2022-10-04,39.36,40.43,39.08,40.09,1280900
2022-10-05,40.15,40.48,39.98,40.2,835000
2022-10-06,40.48,40.48,39.3,39.42,751500
2022-10-07,39.13,39.13,36.72,37.5,2113700
2022-10-10,37.39,38.07,36.04,36.6,1317000
2022-10-11,36.72,37.11,34.86,34.86,1161700
2022-10-12,35.42,36.72,34.97,35.99,1517400
2022-10-13,36.04,37.39,35.25,37.39,1596800
2022-10-14,38.52,38.52,37.84,38.29,1599300
2022-10-17,37.84,38.24,36.83,37.28,1241400
2022-10-18,38.24,38.24,37.84,38.07,885000
2022-10-19,38.18,38.24,37.84,38.18,627400
2022-10-20,38.18,39.36,37.73,38.91,1517200
2022-10-21,38.91,39.75,38.24,38.24,1283700
2022-10-24,39.08,39.08,37.0,38.24,670100
2022-10-25,37.11,39.7,37.11,39.3,1535500
2022-10-26,39.7,39.7,38.52,39.36,591400
2022-10-27,39.64,40.99,38.97,40.32,1297800
2022-10-28,40.77,41.89,40.26,40.26,1561000
2022-10-31,41.33,41.33,40.77,41.33,659400
2022-11-01,41.61,42.17,41.22,42.17,826100
2022-11-02,41.61,41.89,40.48,41.38,1255100
2022-11-03,40.48,41.27,40.48,41.05,726600
2022-11-04,40.2,40.77,38.74,40.37,1538000
2022-11-07,40.37,41.05,39.98,40.37,1232000
2022-11-08,40.48,42.17,40.26,40.82,1659900
2022-11-09,41.33,41.72,40.82,41.61,1214800
2022-11-10,41.55,41.55,40.26,40.93,958500
2022-11-11,41.05,42.45,41.05,42.45,1314200
2022-11-14,42.45,43.01,41.66,42.23,1536500
2022-11-15,41.83,42.96,40.54,42.17,1581800
2022-11-16,39.53,43.86,39.53,42.23,2349800
2022-11-17,42.79,43.07,42.45,43.01,1645700
2022-11-18,42.68,43.24,41.38,43.01,1564800
2022-11-21,43.01,43.01,42.17,42.17,1106900
2022-11-22,41.89,42.73,40.77,41.33,1936000
2022-11-23,41.05,41.33,40.71,41.33,794200
