,Open,High,Low,Close,Volume
2021-08-30,27.35,27.95,27.2,27.9,11734700
2021-08-31,28.0,28.0,27.3,27.35,11977600
2021-09-01,27.2,27.5,27.2,27.2,10287300
2021-09-06,27.2,27.85,27.1,27.55,16262200
2021-09-07,27.75,28.35,27.55,27.9,13779100
2021-09-08,27.9,28.1,27.3,27.3,9670400
2021-09-09,27.15,27.5,27.1,27.35,9342700
2021-09-10,27.5,27.6,27.15,27.2,10699600
2021-09-13,27.25,27.3,26.8,26.9,10646300
2021-09-14,26.9,27.2,26.65,26.65,12638800
2021-09-15,26.65,26.9,26.55,26.6,10157900
2021-09-16,26.9,26.95,26.6,26.75,5187000
2021-09-17,26.9,27.1,26.7,26.8,16365100
2021-09-20,27.0,27.5,26.9,27.1,17459500
2021-09-21,26.85,27.05,26.5,26.8,14211800
2021-09-22,26.8,26.85,26.55,26.7,8394800
2021-09-23,26.75,27.0,26.6,26.6,12776800
2021-09-24,26.7,27.2,26.6,26.75,13849400
2021-09-27,27.0,27.1,26.5,26.5,10520000
2021-09-28,26.35,26.6,26.2,26.55,9950300
2021-09-29,26.5,26.55,25.7,25.8,19931200
2021-09-30,25.85,26.15,25.7,25.7,10103000
2021-10-01,25.65,25.65,24.5,24.7,24145000
2021-10-04,24.5,24.8,24.05,24.3,15741600
2021-10-05,24.4,25.75,24.4,25.75,13478800
2021-10-06,25.8,25.8,25.45,25.5,11698400
2021-10-07,25.5,25.75,24.9,25.5,10015400
2021-10-08,25.6,26.0,25.3,25.7,9327300
2021-10-11,25.9,26.6,25.9,26.5,16455900
2021-10-12,26.75,26.8,26.35,26.6,11680000
2021-10-13,26.7,26.75,26.2,26.25,9597600
2021-10-14,26.2,26.7,26.2,26.4,8760700
2021-10-15,26.5,27.2,26.4,26.85,18823000
2021-10-18,27.0,27.2,26.85,26.9,14767900
2021-10-19,26.9,26.95,26.2,26.2,8316500
2021-10-20,26.4,26.75,25.65,26.3,14904000
2021-10-21,26.5,26.6,26.0,26.1,8665200
2021-10-22,26.4,26.4,26.0,26.2,6241800
2021-10-25,26.0,26.25,25.6,25.6,15093200
2021-10-26,25.6,25.75,25.2,25.6,10164000
2021-10-27,25.75,26.65,25.65,26.5,18102100
2021-10-28,26.6,26.7,26.0,26.7,11057400
2021-10-29,26.6,26.7,26.2,26.6,10004300
2021-11-01,26.6,27.05,26.2,26.6,14694700
2021-11-02,26.7,26.8,26.5,26.65,9856900
2021-11-03,26.8,28.45,26.5,27.9,41004200
2021-11-04,27.9,28.15,27.45,27.45,13509500
2021-11-05,27.5,27.75,27.35,27.65,9439300
2021-11-08,27.65,28.0,27.3,27.85,22636800
2021-11-09,28.05,28.8,27.3,28.1,26353000
2021-11-10,28.2,28.75,28.15,28.45,16093600
2021-11-11,28.55,28.6,27.7,27.7,22523900
2021-11-12,27.45,28.45,27.3,28.1,17017200
2021-11-15,28.4,28.4,27.65,27.95,12698200
2021-11-16,28.0,28.8,27.7,28.05,22035100
2021-11-17,28.1,28.3,27.6,28.0,10324800
2021-11-18,28.15,28.15,27.55,27.65,12176100
2021-11-19,27.7,28.45,27.0,27.9,22040300
2021-11-22,28.0,29.5,27.9,28.8,35710300
2021-11-23,28.95,28.95,28.3,28.5,10730300
2021-11-24,28.5,30.45,28.35,30.45,67319900
2021-11-25,31.0,31.25,30.35,30.65,28507400
2021-11-26,30.7,31.45,30.5,30.85,29138700
2021-11-29,30.1,30.6,29.8,29.9,38634400
2021-11-30,30.25,30.3,28.65,28.9,35420000
2021-12-01,28.8,29.9,28.75,29.9,19243000
2021-12-02,29.9,30.05,29.3,29.3,13458600
2021-12-03,29.4,29.55,28.0,28.0,23483000
2021-12-06,28.0,28.4,26.4,27.0,26472000
2021-12-07,27.3,28.1,26.9,28.05,12829200
